Animal,weight,strain,swv,clock,trial,weeks,Experiment,category,col1A1,IGF,IL1,CTGF,TGF,AKT3,AXL,aSMA_prot,perf
3007,0.18,0,0.71,9,1,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3007,0.18,0,0.81,9,2,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3007,0.18,0,0.83,9,3,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3007,0.18,0,1.83,12,1,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3007,0.18,0,2.36,12,2,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3007,0.18,0,2.29,12,3,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3007,0.18,0,1,3,1,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3007,0.18,0,1.27,3,2,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3007,0.18,0,0.82,3,3,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3007,0.18,10,0.69,9,1,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3007,0.18,10,1.02,9,2,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3007,0.18,10,0.85,9,3,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3007,0.18,10,1.83,12,1,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3007,0.18,10,2,12,2,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3007,0.18,10,1.84,12,3,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3007,0.18,10,1.46,3,1,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3007,0.18,10,1.8,3,2,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3007,0.18,10,1.38,3,3,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3007,0.18,20,0.83,9,1,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3007,0.18,20,0.92,9,2,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3007,0.18,20,0.68,9,3,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3007,0.18,20,1.77,12,1,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3007,0.18,20,1.75,12,2,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3007,0.18,20,1.58,12,3,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3007,0.18,20,1.2,3,1,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3007,0.18,20,1.24,3,2,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3007,0.18,20,1.57,3,3,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3007,0.18,30,1.05,9,1,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3007,0.18,30,1.17,9,2,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3007,0.18,30,1.56,9,3,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3007,0.18,30,1.74,12,1,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3007,0.18,30,1.7,12,2,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3007,0.18,30,1.76,12,3,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3007,0.18,30,1.51,3,1,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3007,0.18,30,1.72,3,2,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3007,0.18,30,1.52,3,3,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3007,0.18,40,0.82,9,1,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3007,0.18,40,0.97,9,2,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3007,0.18,40,0.93,9,3,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3007,0.18,40,1.69,12,1,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3007,0.18,40,1.51,12,2,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3007,0.18,40,1.55,12,3,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3007,0.18,40,1.55,3,1,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3007,0.18,40,1.54,3,2,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3007,0.18,40,1.64,3,3,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3008,0.15,0,1.61,9,1,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3008,0.15,0,1.58,9,2,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3008,0.15,0,1.62,9,3,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3008,0.15,0,2.32,12,1,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3008,0.15,0,2.23,12,2,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3008,0.15,0,1.8,12,3,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3008,0.15,0,1.59,3,1,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3008,0.15,0,1.28,3,2,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3008,0.15,0,1.58,3,3,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3008,0.15,10,2.19,9,1,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3008,0.15,10,2.66,9,2,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3008,0.15,10,2.77,9,3,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3008,0.15,10,2.31,12,1,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3008,0.15,10,2.43,12,2,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3008,0.15,10,2.15,12,3,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3008,0.15,10,1.45,3,1,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3008,0.15,10,1.84,3,2,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3008,0.15,10,2.05,3,3,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3008,0.15,20,3.47,9,1,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3008,0.15,20,3.39,9,2,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3008,0.15,20,3.08,9,3,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3008,0.15,20,1.55,12,1,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3008,0.15,20,1.76,12,2,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3008,0.15,20,1.58,12,3,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3008,0.15,20,1.89,3,1,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3008,0.15,20,1.68,3,2,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3008,0.15,20,1.45,3,3,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3008,0.15,30,1.77,9,1,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3008,0.15,30,1.74,9,2,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3008,0.15,30,1.31,9,3,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3008,0.15,30,1.16,12,1,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3008,0.15,30,1.05,12,2,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3008,0.15,30,1,12,3,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3008,0.15,30,2.71,3,1,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3008,0.15,30,2.76,3,2,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3008,0.15,30,2.49,3,3,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3008,0.15,40,1.23,9,1,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3008,0.15,40,3,9,2,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3008,0.15,40,2.45,9,3,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3008,0.15,40,1.51,12,1,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3008,0.15,40,1.38,12,2,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3008,0.15,40,1.4,12,3,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3008,0.15,40,1.85,3,1,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3008,0.15,40,1.68,3,2,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3008,0.15,40,2.89,3,3,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3009,0.15,0,1.23,9,1,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3009,0.15,0,1.83,9,2,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3009,0.15,0,1.37,9,3,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3009,0.15,0,1.59,12,1,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3009,0.15,0,1.76,12,2,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3009,0.15,0,1.94,12,3,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3009,0.15,0,0.88,3,1,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3009,0.15,0,1.01,3,2,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3009,0.15,0,1.02,3,3,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3009,0.15,10,3.05,9,1,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3009,0.15,10,1.37,9,2,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3009,0.15,10,1.29,9,3,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3009,0.15,10,1.49,12,1,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3009,0.15,10,1.57,12,2,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3009,0.15,10,1.49,12,3,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3009,0.15,10,1.21,3,1,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3009,0.15,10,1.2,3,2,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3009,0.15,10,1.13,3,3,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3009,0.15,20,1.07,9,1,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3009,0.15,20,1,9,2,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3009,0.15,20,0.95,9,3,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3009,0.15,20,1.68,12,1,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3009,0.15,20,1.86,12,2,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3009,0.15,20,2.07,12,3,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3009,0.15,20,1.22,3,1,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3009,0.15,20,1.09,3,2,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3009,0.15,20,1.2,3,3,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3009,0.15,30,1.23,9,1,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3009,0.15,30,2.47,9,2,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3009,0.15,30,2.63,9,3,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3009,0.15,30,1.8,12,1,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3009,0.15,30,2.15,12,2,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3009,0.15,30,1.51,12,3,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3009,0.15,30,1.4,3,1,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3009,0.15,30,1.45,3,2,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3009,0.15,30,1.25,3,3,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3009,0.15,40,1.88,9,1,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3009,0.15,40,1.76,9,2,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3009,0.15,40,3.32,9,3,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3009,0.15,40,1.42,12,1,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3009,0.15,40,2.01,12,2,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3009,0.15,40,1.88,12,3,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3009,0.15,40,1.28,3,1,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3009,0.15,40,1.4,3,2,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3009,0.15,40,1.23,3,3,3,30,3,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3010,0.37,0,4.26,9,1,6,30,4,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3010,0.37,0,3.64,9,2,6,30,4,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3010,0.37,0,3.77,9,3,6,30,4,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3010,0.37,0,1.46,12,1,6,30,4,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3010,0.37,0,2.39,12,2,6,30,4,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3010,0.37,0,2.42,12,3,6,30,4,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3010,0.37,0,1.41,3,1,6,30,4,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3010,0.37,0,1.39,3,2,6,30,4,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3010,0.37,0,1.42,3,3,6,30,4,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3010,0.37,10,2.65,9,1,6,30,4,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3010,0.37,10,2.43,9,2,6,30,4,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3010,0.37,10,2.41,9,3,6,30,4,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3010,0.37,10,3.5,12,1,6,30,4,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3010,0.37,10,3.59,12,2,6,30,4,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3010,0.37,10,4.42,12,3,6,30,4,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3010,0.37,10,0.62,3,1,6,30,4,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3010,0.37,10,.,3,2,6,30,4,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3010,0.37,10,0.71,3,3,6,30,4,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3010,0.37,20,1.55,9,1,6,30,4,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3010,0.37,20,.,9,2,6,30,4,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3010,0.37,20,1.11,9,3,6,30,4,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3010,0.37,20,3.22,12,1,6,30,4,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3010,0.37,20,3.29,12,2,6,30,4,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3010,0.37,20,3.89,12,3,6,30,4,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3010,0.37,20,1.11,3,1,6,30,4,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3010,0.37,20,0.99,3,2,6,30,4,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3010,0.37,20,0.94,3,3,6,30,4,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3010,0.37,30,.,9,1,6,30,4,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3010,0.37,30,1.27,9,2,6,30,4,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3010,0.37,30,1.14,9,3,6,30,4,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3010,0.37,30,1.3,12,1,6,30,4,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3010,0.37,30,0.64,12,2,6,30,4,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3010,0.37,30,0.6,12,3,6,30,4,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3010,0.37,30,0.76,3,1,6,30,4,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3010,0.37,30,0.61,3,2,6,30,4,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3010,0.37,30,0.87,3,3,6,30,4,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3010,0.37,40,1.75,9,1,6,30,4,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3010,0.37,40,1.79,9,2,6,30,4,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3010,0.37,40,1.76,9,3,6,30,4,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3010,0.37,40,4.05,12,1,6,30,4,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3010,0.37,40,3.58,12,2,6,30,4,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3010,0.37,40,2.67,12,3,6,30,4,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3010,0.37,40,1.24,3,1,6,30,4,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3010,0.37,40,0.8,3,2,6,30,4,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3010,0.37,40,0.85,3,3,6,30,4,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3011,0.15,0,0.71,9,1,6,30,4,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3011,0.15,0,1.16,9,2,6,30,4,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3011,0.15,0,1.13,9,3,6,30,4,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3011,0.15,0,4.77,12,1,6,30,4,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
3011,0.15,0,4.08,12,2,6,30,4,0.78736699,1.139955039,0.718979968,3.766762291,3.766762291,1.822942972,1.541753949,4.17915E-05,1
